县,年末总人口,行政区域土地面积（平方公里）,地区生产总值（万元）,第一产业增加值（万元）,第二产业增加值（万元）,第三产业增加值（万元）,地方财政一般预算收入（万元）（2003年及之前为“地方财政预算内收入”）,地方财政一般预算支出（万元）（2003年及之前为“财政总支出”）,各项税收（万元）,城乡居民储蓄存款余额（万元）,人均地区生产总值（元/人）,规模以上工业总产值（现价）（万元）,adcode,province,city,district
北川羌族自治县,22.6,3083.0,738840.0,119786.0,196003.0,423051.0,34094.0,297888.0,,872059.0,32765.0,429362.4,510726.0,四川省,绵阳市,北川羌族自治县
三台县,105.8,2659.0,3797248.0,813949.0,1235290.0,1748009.0,110927.0,674329.0,,3798370.0,35891.0,1483549.6,510722.0,四川省,绵阳市,三台县
盐亭县,45.7,1645.0,1613878.0,361838.0,412753.0,839287.0,38983.0,461793.0,,1638251.0,35315.0,203236.1,510723.0,四川省,绵阳市,盐亭县
广元市利州区,55.8,,3258016.0,132448.0,1506308.0,1619260.0,73610.0,299784.0,,,58492.0,5705632.1,510802.0,四川省,广元市,利州区
广元市昭化区,18.7,,652441.0,159634.0,279236.0,213571.0,22103.0,234063.0,,,34983.0,1206850.0,510811.0,四川省,广元市,昭化区
广元市朝天区,19.1,,642388.0,118068.0,320209.0,204111.0,25359.0,178092.0,,,33721.0,887598.0,510812.0,四川省,广元市,朝天区
剑阁县,49.6,3203.0,1431509.0,366590.0,514432.0,550487.0,35124.0,385452.0,,1680421.0,28890.0,1013825.0,510823.0,四川省,广元市,剑阁县
旺苍县,41.6,2987.0,1294690.0,231530.0,608971.0,454189.0,41173.0,303388.0,,1414307.0,31160.0,1230039.0,510821.0,四川省,广元市,旺苍县
青川县,21.4,3215.0,483180.0,104394.0,137903.0,240883.0,24779.0,186112.0,,667941.0,22631.0,502394.0,510822.0,四川省,广元市,青川县
苍溪县,61.3,2334.0,1656278.0,417399.0,529788.0,709091.0,60972.0,457478.0,,2509095.0,27041.0,1053424.3,510824.0,四川省,广元市,苍溪县
遂宁市船山区,68.3,,4043350.0,264973.0,1682530.0,2095847.0,186324.0,670109.0,,,59287.0,5569716.4,510903.0,四川省,遂宁市,船山区
蓬溪县,52.4,1251.0,1784098.0,297724.0,752005.0,734369.0,54915.0,410212.0,,1783317.0,33950.0,1589541.9,510921.0,四川省,遂宁市,蓬溪县
射洪市,86.1,1496.0,4000918.0,614147.0,2057710.0,1329061.0,125298.0,550153.0,,3324347.0,46147.0,3158270.8,510981.0,四川省,遂宁市,射洪市
大英县,48.3,701.0,1748729.0,290758.0,725139.0,732832.0,70664.0,277937.0,,1521327.0,36394.0,1642075.0,510923.0,四川省,遂宁市,大英县
遂宁市安居区,63.8,,1880213.0,384531.0,935487.0,560195.0,78987.0,392658.0,,,29355.0,940679.1,510904.0,四川省,遂宁市,安居区
内江市市中区,51.8,,2647636.0,287209.0,935300.0,1425127.0,53022.0,308754.0,,,50460.0,1600525.0,511011.0,四川省,内江市,东兴区
内江市东兴区,80.6,,2488754.0,476629.0,558563.0,1453562.0,91142.0,365810.0,,,31043.0,516803.0,511011.0,四川省,内江市,东兴区
资中县,115.4,1735.0,2764148.0,771403.0,828176.0,1164569.0,92164.0,563503.0,,3513944.0,23922.0,718994.7,511025.0,四川省,内江市,资中县
威远县,58.9,1290.0,3511918.0,454794.0,1597140.0,1459984.0,100468.0,343842.0,,2376859.0,59554.0,6499956.0,511024.0,四川省,内江市,威远县
隆昌市,63.3,794.0,2920584.0,414993.0,979610.0,1525981.0,94432.0,374972.0,,2705822.0,46506.0,2173201.0,511083.0,四川省,内江市,隆昌市
乐山市市中区,69.3,,4033121.0,334594.0,1225769.0,2472758.0,120127.0,227823.0,,,58282.0,2797725.0,511102.0,四川省,乐山市,市中区
乐山市五通桥区,30.6,,2183423.0,259623.0,1301092.0,622708.0,51912.0,152670.0,,,70890.0,2055953.0,511112.0,四川省,乐山市,五通桥区
乐山市沙湾区,17.0,,1754878.0,173259.0,1132166.0,449453.0,82561.0,162011.0,,,102925.0,1612007.5,511111.0,四川省,乐山市,沙湾区
乐山市金口河区,4.5,,321215.0,42511.0,167701.0,111003.0,23469.0,92704.0,,,70597.0,254731.0,511113.0,四川省,乐山市,金口河区
峨眉山市,45.6,1181.0,3284413.0,309570.0,1145635.0,1829208.0,200275.0,285881.0,,2942239.0,72027.0,3749077.0,511181.0,四川省,乐山市,峨眉山市
犍为县,42.9,1375.0,2158928.0,388449.0,935766.0,834713.0,70050.0,256862.0,,1867620.0,50442.0,958713.0,511123.0,四川省,乐山市,犍为县
井研县,30.7,840.0,1160079.0,284651.0,383454.0,491974.0,23931.0,195106.0,,1442706.0,37973.0,811833.0,511124.0,四川省,乐山市,井研县
夹江县,33.1,743.0,2037052.0,303954.0,1028431.0,704667.0,74244.0,218706.0,,2111802.0,61542.0,2402127.0,511126.0,四川省,乐山市,夹江县
沐川县,20.5,1407.0,708669.0,167570.0,260456.0,280643.0,30558.0,190870.0,,721959.0,34569.0,380909.0,511129.0,四川省,乐山市,沐川县
峨边彝族自治县,13.9,2382.0,512191.0,59193.0,253891.0,199107.0,33727.0,230077.0,,483204.0,37115.0,442132.3,511132.0,四川省,乐山市,峨边彝族自治县
马边彝族自治县,19.0,2293.0,479122.0,103475.0,184431.0,191216.0,45357.0,353998.0,,454105.0,25283.0,226431.0,511133.0,四川省,乐山市,马边彝族自治县
南充市顺庆区,72.1,,4401474.0,254436.0,1745300.0,2401738.0,186586.0,580847.0,,,61089.0,5544789.9,511302.0,四川省,南充市,顺庆区
南充市高坪区,61.5,,2031374.0,321580.0,838340.0,871454.0,86674.0,460166.0,,,33057.0,3712195.9,511303.0,四川省,南充市,高坪区
南充市嘉陵区,62.4,,2040930.0,408758.0,911134.0,721038.0,95604.0,479115.0,,,32733.0,5092799.9,511304.0,四川省,南充市,嘉陵区
南部县,93.8,2229.0,4006197.0,679236.0,1948352.0,1378609.0,108993.0,620534.0,,3322391.0,42642.0,4446632.0,511321.0,四川省,南充市,南部县
营山县,75.2,1635.0,2114519.0,451600.0,714907.0,948012.0,85478.0,613766.0,,3004645.0,28081.0,2357253.3,511322.0,四川省,南充市,营山县
蓬安县,57.7,1331.0,2012497.0,426698.0,900387.0,685412.0,65814.0,461938.0,,2081781.0,34909.0,3178675.7,511323.0,四川省,南充市,蓬安县
仪陇县,93.4,1791.0,2370761.0,584221.0,888224.0,898316.0,86202.0,532857.0,,2809456.0,25342.0,1337580.7,511324.0,四川省,南充市,仪陇县
西充县,53.9,1109.0,1704386.0,379099.0,578977.0,746310.0,76335.0,427800.0,,1907148.0,31651.0,2133881.6,511325.0,四川省,南充市,西充县
阆中市,73.5,1875.0,2540111.0,536842.0,850606.0,1152663.0,130073.0,541160.0,,3021186.0,34512.0,1957324.2,511381.0,四川省,南充市,阆中市
简阳市,107.0,2213.0,5534075.0,954638.0,1675790.0,2903647.0,267610.0,983620.0,,6357364.0,51841.0,4287736.4,510185.0,四川省,成都市,简阳市
宜宾市翠屏区,81.1,,9448429.0,357442.0,6046513.0,3044474.0,251168.0,520522.0,,,110962.0,10345801.0,511502.0,四川省,宜宾市,翠屏区
宜宾市叙州区,87.5,2572.0,4866707.0,440762.0,2462890.0,1963055.0,172368.0,483710.0,,2683514.0,58741.0,5281184.0,511504.0,四川省,宜宾市,叙州区
宜宾市南溪区,34.9,677.0,1792567.0,276008.0,831319.0,685240.0,173753.0,353725.0,,1119087.0,51437.0,2378571.0,511503.0,四川省,宜宾市,南溪区
江安县,42.2,948.0,1684583.0,274367.0,643088.0,767128.0,166930.0,339174.0,,1324759.0,40061.0,1403644.0,511523.0,四川省,宜宾市,江安县
长宁县,34.5,942.0,1705898.0,285645.0,719061.0,701192.0,119687.0,305211.0,,1022230.0,49303.0,1797194.0,310105.0,上海市,上海市,长宁区
高县,41.5,1320.0,1536887.0,251844.0,603834.0,681209.0,117435.0,281332.0,,1121482.0,37033.0,1645202.0,511525.0,四川省,宜宾市,高县
筠连县,33.4,1256.0,1334527.0,243898.0,474872.0,615757.0,107804.0,280002.0,,773355.0,40016.0,549613.0,511527.0,四川省,宜宾市,筠连县
珙县,37.5,1145.0,1582665.0,222517.0,687665.0,672483.0,128402.0,312594.0,,967357.0,42204.0,1368658.0,511526.0,四川省,宜宾市,珙县
兴文县,39.0,1380.0,1309623.0,233114.0,379649.0,696860.0,131090.0,316640.0,,840577.0,33666.0,365614.0,511528.0,四川省,宜宾市,兴文县
屏山县,25.7,1504.0,757001.0,190784.0,240290.0,325927.0,127352.0,221908.0,,831633.0,29455.0,602998.0,511529.0,四川省,宜宾市,屏山县
岳池县,78.5,1479.0,2512926.0,491642.0,771656.0,1249628.0,140399.0,570566.0,,3364205.0,32073.0,2560480.8,511621.0,四川省,广安市,岳池县
武胜县,58.6,956.0,2365944.0,462378.0,734805.0,1168761.0,137111.0,398700.0,,2668006.0,40374.0,3678650.0,511622.0,四川省,广安市,武胜县
广安市广安区,63.3,,2220475.0,324264.0,334848.0,1561363.0,82526.0,426828.0,,,35218.0,291900.0,511602.0,四川省,广安市,广安区
邻水县,70.6,1907.0,2324605.0,448719.0,697894.0,1177992.0,121915.0,555269.0,,2653218.0,32950.0,3123401.6,511623.0,四川省,广安市,邻水县
华蓥市,28.1,464.0,1675056.0,142877.0,824592.0,707587.0,82596.0,286975.0,,1531240.0,59610.0,3525160.6,511681.0,四川省,广安市,华蓥市
广安市前锋区,26.0,,1405382.0,173320.0,746010.0,486052.0,55937.0,235235.0,,,54157.0,4495125.6,511603.0,四川省,广安市,前锋区
达州市通川区,78.6,,3314969.0,242680.0,1058439.0,2013850.0,92956.0,347640.0,,,42283.0,2928882.0,511702.0,四川省,达州市,通川区
开江县,44.9,1032.0,1420646.0,313929.0,424829.0,681888.0,50092.0,304439.0,,1848335.0,31675.0,972498.0,511723.0,四川省,达州市,开江县
宣汉县,102.3,4272.0,3699090.0,696123.0,1413637.0,1589330.0,200188.0,632665.0,,3500001.0,36177.0,1736117.0,511722.0,四川省,达州市,宣汉县
万源市,42.4,4053.0,1312653.0,336807.0,337362.0,638484.0,48810.0,397122.0,,1528461.0,31291.0,660727.0,511781.0,四川省,达州市,万源市
大竹县,89.3,2079.0,3708793.0,603657.0,1433742.0,1671394.0,146888.0,555888.0,,3838741.0,41578.0,3052137.0,511724.0,四川省,达州市,大竹县
渠县,111.6,2018.0,3385618.0,702759.0,1052607.0,1630252.0,125485.0,582746.0,,3687419.0,30337.0,2780834.0,511725.0,四川省,达州市,渠县
达州市达川区,105.0,2247.0,3573168.0,552374.0,1342111.0,1678683.0,158286.0,616370.0,,2792723.0,34095.0,2890059.0,511703.0,四川省,达州市,达川区
资阳市雁江区,92.9,,3383124.0,450917.0,1199437.0,1732770.0,152030.0,430245.0,,,36713.0,1709556.0,512002.0,四川省,资阳市,雁江区
安岳县,107.9,2690.0,2522855.0,659661.0,564717.0,1298477.0,108301.0,484481.0,,3993109.0,23209.0,847422.0,512021.0,四川省,资阳市,安岳县
乐至县,49.5,1424.0,1871968.0,310033.0,612303.0,949632.0,63929.0,362175.0,,2494029.0,37514.0,1037245.0,512022.0,四川省,资阳市,乐至县
眉山市东坡区,83.8,,4760978.0,546449.0,1876690.0,2337839.0,222449.0,446175.0,,,56847.0,6883967.0,511402.0,四川省,眉山市,东坡区
仁寿县,119.9,2608.0,4417715.0,853810.0,1609307.0,1954598.0,311509.0,774180.0,,5630860.0,36814.0,3457086.0,511421.0,四川省,眉山市,仁寿县
眉山市彭山区,33.0,467.0,1780254.0,158043.0,821166.0,801045.0,163405.0,330504.0,,1901405.0,54693.0,3755281.0,511403.0,四川省,眉山市,彭山区
洪雅县,31.0,1898.0,1258546.0,194893.0,361276.0,702377.0,97299.0,269741.0,,1653271.0,40664.0,422625.0,511423.0,四川省,眉山市,洪雅县
丹棱县,14.9,449.0,713473.0,129257.0,250819.0,333397.0,42105.0,123936.0,,867617.0,48045.0,469714.0,511424.0,四川省,眉山市,丹棱县
青神县,16.9,387.0,871019.0,109101.0,352064.0,409854.0,51829.0,155825.0,,926259.0,51693.0,697954.0,511425.0,四川省,眉山市,青神县
巴中市巴州区,73.8,,2126697.0,220157.0,627449.0,1279091.0,78875.0,438830.0,,,28817.0,1607190.0,511902.0,四川省,巴中市,巴州区
南江县,60.6,3390.0,1378852.0,244041.0,477474.0,657337.0,77588.0,490808.0,,2100035.0,22697.0,1236735.0,511922.0,四川省,巴中市,南江县
通江县,67.1,4120.0,1339579.0,277871.0,413976.0,647732.0,46240.0,526668.0,,1855719.0,19584.0,469985.0,511921.0,四川省,巴中市,通江县
平昌县,81.2,2229.0,1826778.0,301189.0,655583.0,870006.0,82626.0,680300.0,,2141194.0,22806.0,2025274.0,511923.0,四川省,巴中市,平昌县
巴中市恩阳区,49.23,,870958.0,196763.0,246721.0,427474.0,65276.0,402398.0,,,17767.0,939327.0,511903.0,四川省,巴中市,恩阳区
雅安市雨城区,36.6,,2022287.0,242548.0,581457.0,1198282.0,30729.0,150088.0,,,55329.0,836503.6,511802.0,四川省,雅安市,雨城区
雅安市名山区,26.9,618.0,982646.0,289694.0,304455.0,388497.0,22168.0,128767.0,,1235742.0,36530.0,1181408.0,511803.0,四川省,雅安市,名山区
荥经县,15.0,1777.0,745632.0,126301.0,241730.0,377601.0,30519.0,108930.0,,732872.0,49709.0,551112.5,511822.0,四川省,雅安市,荥经县
汉源县,32.0,2215.0,1040339.0,224706.0,296478.0,519155.0,58341.0,189223.0,,1223337.0,32511.0,1193513.2,511823.0,四川省,雅安市,汉源县
石棉县,12.7,2679.0,964505.0,126869.0,334892.0,502744.0,61207.0,147249.0,,548008.0,75945.0,1022176.4,511824.0,四川省,雅安市,石棉县
天全县,14.2,2390.0,672644.0,117465.0,217744.0,337435.0,22539.0,120921.0,,622368.0,47537.0,537079.5,511825.0,四川省,雅安市,天全县
芦山县,10.9,1191.0,474217.0,92903.0,167868.0,213446.0,18002.0,96862.0,,462162.0,43307.0,616243.5,511826.0,四川省,雅安市,芦山县
宝兴县,5.8,3114.0,335647.0,59980.0,127424.0,148243.0,19512.0,84410.0,,230365.0,57870.0,391926.8,511827.0,四川省,雅安市,宝兴县
汶川县,10.2,4084.0,726357.0,107845.0,314835.0,303677.0,37618.0,202092.0,,421090.0,70864.0,813105.6,513221.0,四川省,阿坝藏族羌族自治州,汶川县
理县,4.7,4318.0,279788.0,29424.0,76633.0,173731.0,13014.0,129653.0,,170088.0,58289.0,118083.6,513222.0,四川省,阿坝藏族羌族自治州,理县
茂县,11.5,3897.0,406009.0,73926.0,159802.0,172281.0,18701.0,190626.0,,358662.0,35772.0,562354.2,513223.0,四川省,阿坝藏族羌族自治州,茂县
松潘县,7.6,8342.0,252538.0,50836.0,26099.0,175603.0,8618.0,200642.0,,185679.0,33449.0,23814.9,513224.0,四川省,阿坝藏族羌族自治州,松潘县
九寨沟县,8.2,5288.0,303318.0,29263.0,50587.0,223468.0,13707.0,268769.0,,257212.0,36990.0,58722.5,513225.0,四川省,阿坝藏族羌族自治州,九寨沟县
金川县,7.4,5355.0,200496.0,40074.0,13499.0,146923.0,8165.0,170364.0,,241340.0,26912.0,6316.6,513226.0,四川省,阿坝藏族羌族自治州,金川县
小金县,8.1,5565.0,239581.0,42327.0,46899.0,150355.0,8016.0,157297.0,,257889.0,29762.0,72396.9,513227.0,四川省,阿坝藏族羌族自治州,小金县
黑水县,6.1,4142.0,263947.0,34961.0,84785.0,144201.0,9112.0,150536.0,,137883.0,43270.0,100529.3,513228.0,四川省,阿坝藏族羌族自治州,黑水县
马尔康市,6.1,6626.0,400925.0,33773.0,20818.0,346334.0,23903.0,174267.0,,320937.0,66269.0,8825.7,513201.0,四川省,阿坝藏族羌族自治州,马尔康市
壤塘县,4.3,6640.0,122015.0,29819.0,6734.0,85462.0,2318.0,180269.0,,69117.0,28709.0,2390.5,513230.0,四川省,阿坝藏族羌族自治州,壤塘县
阿坝县,7.8,10125.0,166025.0,45146.0,10930.0,109949.0,4818.0,205172.0,,124290.0,21423.0,5506.6,513231.0,四川省,阿坝藏族羌族自治州,阿坝县
若尔盖县,7.7,10326.0,259044.0,101917.0,14059.0,143068.0,6930.0,186724.0,,143561.0,33425.0,57855.0,513232.0,四川省,阿坝藏族羌族自治州,若尔盖县
红原县,4.9,8296.0,153589.0,51601.0,9528.0,92460.0,4653.0,141704.0,,85980.0,31028.0,57909.9,513233.0,四川省,阿坝藏族羌族自治州,红原县
康定市,13.5,11486.0,1048472.0,55316.0,380349.0,612807.0,45803.0,224727.0,,695057.0,77953.0,604236.8,513301.0,四川省,甘孜藏族自治州,康定市
泸定县,8.9,2165.0,280080.0,42001.0,69583.0,168496.0,21965.0,155724.0,,401132.0,31647.0,102216.4,513322.0,四川省,甘孜藏族自治州,泸定县
丹巴县,6.8,4656.0,198094.0,34441.0,45060.0,118593.0,11857.0,152210.0,,209976.0,28919.0,56832.1,513323.0,四川省,甘孜藏族自治州,丹巴县
九龙县,6.6,6765.0,279266.0,37152.0,125026.0,117088.0,20893.0,140526.0,,123427.0,42636.0,191785.5,513324.0,四川省,甘孜藏族自治州,九龙县
雅江县,5.9,7570.0,152230.0,28400.0,25020.0,98810.0,21353.0,145295.0,,98893.0,26022.0,19877.6,513325.0,四川省,甘孜藏族自治州,雅江县
道孚县,6.2,7053.0,134504.0,29504.0,14945.0,90055.0,8106.0,159074.0,,83698.0,21871.0,,513326.0,四川省,甘孜藏族自治州,道孚县
炉霍县,5.1,4601.0,121360.0,28605.0,13073.0,79682.0,5743.0,161551.0,,70865.0,23796.0,6829.4,513327.0,四川省,甘孜藏族自治州,炉霍县
甘孜县,7.4,7303.0,163638.0,46681.0,10573.0,106384.0,7437.0,181652.0,,118503.0,21965.0,13288.9,513328.0,四川省,甘孜藏族自治州,甘孜县
新龙县,5.3,8570.0,128857.0,36246.0,8727.0,83884.0,5289.0,153333.0,,62665.0,24313.0,,513329.0,四川省,甘孜藏族自治州,新龙县
德格县,9.1,11025.0,149067.0,47027.0,7618.0,94422.0,6480.0,218287.0,,66913.0,16471.0,,513330.0,四川省,甘孜藏族自治州,德格县
白玉县,6.2,10386.0,188086.0,35375.0,53089.0,99622.0,17320.0,216901.0,,72152.0,30834.0,72692.4,513331.0,四川省,甘孜藏族自治州,白玉县
石渠县,10.2,22381.0,177511.0,48583.0,13373.0,115555.0,5375.0,281088.0,,61109.0,17489.0,,513332.0,四川省,甘孜藏族自治州,石渠县
色达县,6.4,9332.0,143419.0,47888.0,6291.0,89240.0,7557.0,184277.0,,135417.0,22409.0,,513333.0,四川省,甘孜藏族自治州,色达县
理塘县,7.4,13997.0,182706.0,47224.0,19974.0,115508.0,11019.0,226560.0,,97702.0,24690.0,24856.1,513334.0,四川省,甘孜藏族自治州,理塘县
巴塘县,4.9,7852.0,160614.0,34637.0,23044.0,102933.0,14568.0,164749.0,,120559.0,32447.0,16363.9,513335.0,四川省,甘孜藏族自治州,巴塘县
乡城县,3.5,5016.0,140204.0,23420.0,40052.0,76732.0,8818.0,116509.0,,63458.0,38946.0,59213.1,513336.0,四川省,甘孜藏族自治州,乡城县
稻城县,3.6,7323.0,130201.0,21917.0,10467.0,97817.0,14602.0,141692.0,,67800.0,35672.0,,513337.0,四川省,甘孜藏族自治州,稻城县
得荣县,2.9,2916.0,106329.0,20752.0,23922.0,61655.0,5006.0,148348.0,,61379.0,36665.0,25326.0,513338.0,四川省,甘孜藏族自治州,得荣县
西昌市,82.5,2657.0,5673521.0,500724.0,2356391.0,2816406.0,529520.0,959372.0,,3452158.0,69063.0,3834100.0,513401.0,四川省,凉山彝族自治州,西昌市
木里藏族自治县,13.7,13223.0,513391.0,75240.0,234405.0,203746.0,61936.0,287335.0,,140109.0,37611.0,216800.0,513422.0,四川省,凉山彝族自治州,木里藏族自治县
盐源县,36.4,8412.0,1327573.0,470024.0,480205.0,377344.0,85385.0,419632.0,,556570.0,36623.0,191400.0,513423.0,四川省,凉山彝族自治州,盐源县
德昌县,22.5,2284.0,759698.0,216641.0,197301.0,345756.0,61777.0,184493.0,,501185.0,33764.0,362100.0,513424.0,四川省,凉山彝族自治州,德昌县
会理县,42.8,4518.0,1633338.0,497005.0,484855.0,651478.0,88658.0,298430.0,,1300832.0,38251.0,968500.0,,,,
会东县,38.8,3227.0,1335257.0,478640.0,340675.0,515942.0,102442.0,245999.0,,837778.0,34458.0,321000.0,513426.0,四川省,凉山彝族自治州,会东县
宁南县,18.8,1670.0,629167.0,208833.0,146512.0,273822.0,46009.0,173837.0,,435202.0,33556.0,156300.0,513427.0,四川省,凉山彝族自治州,宁南县
普格县,17.1,1905.0,324647.0,99332.0,59568.0,165747.0,12676.0,308535.0,,217034.0,19097.0,93100.0,513428.0,四川省,凉山彝族自治州,普格县
布拖县,18.8,1684.0,331805.0,108502.0,53268.0,170035.0,12464.0,440710.0,,180118.0,17602.0,16400.0,513429.0,四川省,凉山彝族自治州,布拖县
金阳县,18.5,1587.0,392329.0,90179.0,107830.0,194320.0,25909.0,425386.0,,186875.0,21264.0,6900.0,513430.0,四川省,凉山彝族自治州,金阳县
昭觉县,27.7,2702.0,391951.0,124902.0,48534.0,218515.0,14746.0,636759.0,,313151.0,14150.0,78300.0,513431.0,四川省,凉山彝族自治州,昭觉县
喜德县,19.6,2271.0,310291.0,83343.0,36451.0,190497.0,10559.0,315346.0,,250223.0,15791.0,37800.0,513432.0,四川省,凉山彝族自治州,喜德县
冕宁县,36.3,4422.0,1158650.0,251168.0,480952.0,426530.0,82235.0,243453.0,,771859.0,31963.0,378400.0,513433.0,四川省,凉山彝族自治州,冕宁县
越西县,31.4,2257.0,525727.0,136779.0,86105.0,302843.0,16249.0,346280.0,,555871.0,16770.0,83000.0,513434.0,四川省,凉山彝族自治州,越西县
甘洛县,21.5,2156.0,395543.0,78453.0,125323.0,191767.0,20167.0,296315.0,,324655.0,18440.0,106600.0,513435.0,四川省,凉山彝族自治州,甘洛县
美姑县,21.7,2515.0,359080.0,117017.0,47020.0,195043.0,9251.0,583295.0,,233133.0,16586.0,52100.0,513436.0,四川省,凉山彝族自治州,美姑县
雷波县,24.7,2838.0,701027.0,139821.0,312500.0,248706.0,85610.0,394847.0,,420970.0,28382.0,249800.0,513437.0,四川省,凉山彝族自治州,雷波县
贵阳市花溪区,72.7,,6057800.0,158000.0,3432700.0,2467100.0,400300.0,979000.0,,,86268.69,,520111.0,贵州省,贵阳市,花溪区
贵阳市乌当区,25.74,,1598500.0,176400.0,746100.0,676000.0,144900.0,337800.0,,,62662.24,,520112.0,贵州省,贵阳市,乌当区
贵阳市白云区,30.12,,2256800.0,70300.0,1174500.0,1012000.0,334200.0,567000.0,,,75604.27,,520113.0,贵州省,贵阳市,白云区
贵阳市南明区,92.7,,8375900.0,10800.0,2848100.0,5517000.0,403300.0,732500.0,,,90506.61,,520102.0,贵州省,贵阳市,南明区
